ts,open,high,low,close,volume,amount
2026-06-16 10:25:00,403.869995,405.179993,403.559998,405.179993,151100,61222696.8933
2026-06-16 10:26:00,405.269989,405.459991,405.109985,405.279999,63700,25816335.9222
2026-06-16 10:27:00,405.600006,406.0,405.160004,406.0,171900,69791400.0
2026-06-16 10:28:00,406.26001,406.5,406.059998,406.070007,188589,76580336.6113
2026-06-16 10:29:00,406.070007,407.559998,406.070007,407.459991,334400,136254621.1426
2026-06-16 10:30:00,407.459991,407.579987,407.059998,407.450012,254100,103533048.1018
2026-06-16 10:31:00,407.440002,407.559998,406.660004,406.660004,137100,55753086.5021
2026-06-16 10:32:00,406.660004,406.660004,406.0,406.0,77100,31302600.0
2026-06-16 10:33:00,406.0,407.209991,405.959991,407.209991,135932,55352868.5585
2026-06-16 10:34:00,407.209991,407.220001,406.0,406.019989,105700,42916312.8387
2026-06-16 10:35:00,406.01001,406.01001,405.410004,405.809998,68000,27595079.834
2026-06-16 10:36:00,405.98999,406.5,405.98999,406.279999,61200,24864335.9253
2026-06-16 10:37:00,406.450012,406.890015,406.450012,406.75,73500,29896125.0
2026-06-16 10:38:00,406.690002,406.929993,406.470001,406.929993,85200,34670435.376
2026-06-16 10:39:00,407.0,407.049988,406.200012,406.200012,114400,46469281.3965
2026-06-16 10:40:00,406.119995,406.170013,405.769989,406.109985,75100,30498859.8999
2026-06-16 10:41:00,406.119995,406.540009,406.119995,406.359985,72000,29257918.9453
2026-06-16 10:42:00,406.130005,406.75,406.100006,406.570007,97700,39721889.7156
2026-06-16 10:43:00,406.549988,407.140015,406.549988,406.920013,120400,48993169.6167
2026-06-16 10:44:00,406.980011,407.079987,406.700012,407.079987,86800,35334542.8345
2026-06-16 10:45:00,407.070007,407.070007,406.540009,406.600006,93500,38017100.5707
2026-06-16 10:46:00,406.559998,406.839996,406.440002,406.600006,121000,49198600.7385
2026-06-16 10:47:00,406.299988,406.540009,405.880005,405.880005,78900,32023932.3853
2026-06-16 10:48:00,406.049988,406.049988,405.399994,405.5,67300,27290150.0
2026-06-16 10:49:00,405.450012,405.73999,404.600006,404.640015,117000,47342881.7139
2026-06-16 10:50:00,404.51001,405.399994,404.51001,404.769989,98000,39667458.9233
2026-06-16 10:51:00,404.809998,405.309998,404.600006,405.160004,72200,29252552.2644
2026-06-16 10:52:00,405.299988,405.700012,405.160004,405.160004,65600,26578496.2402
2026-06-16 10:53:00,405.140015,405.160004,404.299988,404.299988,68000,27492399.1699
2026-06-16 10:54:00,404.269989,404.790009,404.059998,404.23999,82800,33471071.1914
2026-06-16 10:55:00,404.51001,404.529999,404.190002,404.470001,62000,25077140.0757
2026-06-16 10:56:00,404.459991,404.679993,404.170013,404.679993,82000,33183759.3994
2026-06-16 10:57:00,404.790009,404.829987,404.26001,404.309998,58100,23490410.8582
2026-06-16 10:58:00,404.309998,404.579987,404.179993,404.5,53600,21681200.0
2026-06-16 10:59:00,404.519989,404.600006,404.25,404.529999,53900,21804166.9342
2026-06-16 11:00:00,404.549988,404.829987,404.540009,404.670013,64000,25898880.8594
2026-06-16 11:01:00,404.679993,405.480011,404.540009,405.470001,60000,24328200.0732
2026-06-16 11:02:00,405.420013,406.790009,405.420013,406.790009,77000,31322830.658
2026-06-16 11:03:00,406.790009,408.070007,406.76001,408.070007,613031,250159564.66
2026-06-16 11:04:00,407.970001,408.100006,407.5,407.5,204670,83403025.0
2026-06-16 11:05:00,407.480011,408.149994,407.480011,408.079987,191070,77971843.0344
2026-06-16 11:06:00,408.059998,408.25,407.619995,407.619995,223130,90952249.5105
2026-06-16 11:07:00,407.839996,408.0,407.570007,407.579987,80400,32769430.9204
2026-06-16 11:08:00,407.540009,407.959991,407.420013,407.420013,79900,32552859.0729
2026-06-16 11:09:00,407.420013,407.429993,406.5,406.5,57000,23170500.0
2026-06-16 11:10:00,406.160004,406.429993,406.059998,406.320007,48900,19869048.3582
2026-06-16 11:11:00,406.320007,406.690002,406.160004,406.200012,95200,38670241.1621
2026-06-16 11:12:00,406.059998,406.26001,406.059998,406.059998,55500,22536329.8645
2026-06-16 11:13:00,405.910004,405.910004,405.329987,405.329987,64400,26103251.1353
2026-06-16 11:14:00,405.350006,405.940002,405.329987,405.859985,40100,16274985.4126
2026-06-16 11:15:00,405.799988,405.959991,405.799988,405.839996,77200,31330847.7173
2026-06-16 11:16:00,405.850006,406.100006,405.730011,406.070007,70300,28546721.5149
2026-06-16 11:17:00,406.070007,407.0,406.070007,406.98999,114680,46673612.0801
2026-06-16 11:18:00,407.0,407.880005,406.720001,407.769989,95200,38819702.9541
2026-06-16 11:19:00,407.839996,407.839996,406.929993,407.0,49500,20146500.0
2026-06-16 11:20:00,406.920013,406.950012,406.329987,406.799988,51300,20868839.3738
2026-06-16 11:21:00,406.799988,406.869995,406.079987,406.309998,55700,22631466.864
2026-06-16 11:22:00,406.410004,406.410004,405.579987,405.899994,55900,22689809.6588
2026-06-16 11:23:00,405.910004,406.450012,405.899994,406.0,47600,19325600.0
2026-06-16 11:24:00,406.059998,406.200012,405.899994,406.109985,39200,15919511.4258
2026-06-16 11:25:00,406.119995,406.839996,406.100006,406.839996,39600,16110863.855
2026-06-16 11:26:00,406.670013,406.670013,406.48999,406.570007,48600,19759302.356
2026-06-16 11:27:00,406.48999,406.48999,405.809998,405.850006,93900,38109315.5731
2026-06-16 11:28:00,405.839996,406.230011,405.799988,406.230011,41600,16899168.457
2026-06-16 11:29:00,406.369995,406.369995,405.5,405.850006,91700,37216445.5597
2026-06-16 11:30:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 11:31:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 11:32:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 11:33:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 11:34:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 11:35:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 11:36:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 11:37:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 11:38:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 11:39:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 11:40:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 11:41:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 11:42:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 11:43:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 11:44:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 11:45:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 11:46:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 11:47:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 11:48:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 11:49:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 11:50:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 11:51:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 11:52:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 11:53:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 11:54:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 11:55:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 11:56:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 11:57:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 11:58:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 11:59:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:00:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:01:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:02:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:03:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:04:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:05:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:06:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:07:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:08:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:09:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:10:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:11:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:12:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:13:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:14:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:15:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:16:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:17:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:18:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:19:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:20:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:21:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:22:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:23:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:24:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:25:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:26:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:27:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:28:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:29:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:30:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:31:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:32:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:33:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:34:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:35:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:36:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:37:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:38:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:39:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:40:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:41:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:42:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:43:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:44:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:45:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:46:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:47:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:48:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:49:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:50:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:51:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:52:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:53:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:54:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:55:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:56:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:57:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:58:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 12:59:00,405.869995,405.869995,405.869995,405.869995,0,0.0
2026-06-16 13:00:00,405.589996,405.589996,404.160004,404.730011,22033924,8917790302.5919
2026-06-16 13:01:00,404.730011,405.790009,404.649994,405.769989,104500,42402963.8519
2026-06-16 13:02:00,405.839996,405.839996,405.339996,405.440002,134500,54531680.3284
2026-06-16 13:03:00,405.480011,405.75,405.140015,405.75,73900,29984925.0
2026-06-16 13:04:00,405.75,405.779999,405.450012,405.73999,102400,41547775.0
2026-06-16 13:05:00,405.709991,405.890015,405.609985,405.890015,82020,33291099.0015
2026-06-16 13:06:00,405.950012,406.399994,405.880005,406.399994,126020,51214527.2308
2026-06-16 13:07:00,406.350006,406.559998,406.200012,406.200012,72800,29571360.8887
2026-06-16 13:08:00,406.089996,406.570007,406.079987,406.570007,91300,37119841.6687
2026-06-16 13:09:00,406.570007,406.570007,404.769989,404.769989,103600,41934170.8618
2026-06-16 13:10:00,404.76001,404.98999,404.5,404.630005,131500,53208845.6421
2026-06-16 13:11:00,404.630005,405.049988,404.51001,405.049988,65200,26409259.2041
2026-06-16 13:12:00,405.029999,405.200012,404.850006,405.0,75960,30763800.0
2026-06-16 13:13:00,404.839996,404.910004,404.269989,404.380005,115100,46544138.562
2026-06-16 13:14:00,404.359985,404.720001,404.309998,404.519989,87400,35355047.0398
2026-06-16 13:15:00,404.619995,405.0,404.619995,405.0,84200,34101000.0
2026-06-16 13:16:00,405.170013,406.0,405.0,405.609985,107000,43400268.4326
2026-06-16 13:17:00,405.690002,405.859985,405.529999,405.859985,77700,31535320.8618
2026-06-16 13:18:00,405.980011,405.98999,405.630005,405.630005,82000,33261660.4004
2026-06-16 13:19:00,405.630005,405.910004,405.529999,405.910004,81900,33244029.2999
2026-06-16 13:20:00,405.940002,405.950012,405.549988,405.619995,81700,33139153.6011
2026-06-16 13:21:00,405.549988,405.850006,405.279999,405.279999,96360,39052780.6824
2026-06-16 13:22:00,405.480011,405.480011,404.399994,404.399994,90000,36395999.4507
2026-06-16 13:23:00,404.459991,405.0,404.450012,404.76001,100000,40476000.9766
2026-06-16 13:24:00,404.799988,404.98999,404.700012,404.869995,71800,29069665.6494
2026-06-16 13:25:00,404.859985,405.26001,404.859985,405.26001,87268,35366230.5322
2026-06-16 13:26:00,405.26001,405.549988,405.26001,405.51001,63096,25586059.5762
2026-06-16 13:27:00,405.660004,405.839996,405.660004,405.690002,110282,44740304.8492
2026-06-16 13:28:00,405.690002,405.820007,405.5,405.820007,123400,50078188.9038
2026-06-16 13:29:00,405.850006,406.5,405.850006,406.299988,162640,66080630.0146
2026-06-16 13:30:00,406.390015,406.980011,406.339996,406.48999,142700,58006121.6064
2026-06-16 13:31:00,406.579987,407.0,406.579987,407.0,129600,52747200.0
2026-06-16 13:32:00,406.959991,407.0,406.480011,406.820007,122300,49754086.8958
2026-06-16 13:33:00,406.820007,406.829987,405.790009,405.850006,122000,49513700.7446
2026-06-16 13:34:00,405.779999,406.720001,405.779999,406.320007,118600,48189552.8687
2026-06-16 13:35:00,406.26001,407.320007,406.100006,407.309998,202620,82529151.7053
2026-06-16 13:36:00,407.299988,407.320007,406.970001,407.089996,160300,65256526.413
2026-06-16 13:37:00,407.149994,407.380005,407.109985,407.109985,139700,56873264.9536
2026-06-16 13:38:00,407.109985,407.450012,407.089996,407.450012,171500,69877677.0935
2026-06-16 13:39:00,407.630005,407.709991,407.23999,407.420013,161700,65879816.1713
2026-06-16 13:40:00,407.399994,407.420013,407.040009,407.040009,116900,47582976.9989
2026-06-16 13:41:00,407.059998,407.100006,406.829987,406.829987,144000,58583518.0664
2026-06-16 13:42:00,406.76001,406.859985,406.269989,406.859985,122300,49758976.2085
2026-06-16 13:43:00,406.829987,407.390015,406.829987,407.390015,130800,53286613.916
2026-06-16 13:44:00,407.440002,407.75,407.440002,407.690002,162920,66420855.1978
2026-06-16 13:45:00,407.690002,407.899994,407.690002,407.880005,119500,48741660.5835
2026-06-16 13:46:00,407.880005,408.0,407.769989,407.769989,258500,105408542.16
2026-06-16 13:47:00,407.75,407.75,407.290009,407.290009,71500,29121235.611
2026-06-16 13:48:00,407.290009,407.450012,407.130005,407.179993,93200,37949175.3174
2026-06-16 13:49:00,406.950012,406.950012,406.570007,406.809998,77200,31405731.8115
2026-06-16 13:50:00,406.779999,406.850006,406.619995,406.619995,97200,39523463.5254
2026-06-16 13:51:00,406.619995,406.619995,406.309998,406.320007,51200,20803584.375
2026-06-16 13:52:00,406.329987,406.910004,406.230011,406.859985,90800,36942886.6699
2026-06-16 13:53:00,406.940002,406.940002,406.429993,406.429993,65000,26417949.5239
2026-06-16 13:54:00,406.230011,406.339996,405.640015,406.299988,97600,39654878.8086
2026-06-16 13:55:00,406.339996,407.0,406.200012,407.0,79200,32234400.0
2026-06-16 13:56:00,406.98999,407.140015,406.940002,407.140015,106420,43327840.3589
2026-06-16 13:57:00,407.140015,407.190002,406.98999,407.079987,98300,40015962.6801
2026-06-16 13:58:00,406.950012,407.160004,406.670013,407.0,84100,34228700.0
2026-06-16 13:59:00,407.0,407.179993,406.75,407.149994,95160,38744393.4192
2026-06-16 14:00:00,407.01001,407.190002,406.779999,406.809998,80200,32626161.8042
2026-06-16 14:01:00,406.820007,407.100006,406.820007,406.959991,78100,31783575.3326
2026-06-16 14:02:00,407.01001,407.299988,407.01001,407.149994,101300,41244294.3817
2026-06-16 14:03:00,407.059998,407.799988,407.059998,407.070007,124100,50517387.9089
2026-06-16 14:04:00,407.089996,407.100006,406.109985,406.109985,37200,15107291.4551
2026-06-16 14:05:00,406.100006,406.670013,406.100006,406.670013,82200,33428275.1038
2026-06-16 14:06:00,406.600006,406.679993,406.320007,406.320007,53200,21616224.3896
2026-06-16 14:07:00,406.100006,406.410004,406.089996,406.130005,68100,27657453.3325
2026-06-16 14:08:00,406.130005,406.160004,405.730011,405.899994,105700,42903629.3549
2026-06-16 14:09:00,405.899994,406.450012,405.839996,406.290009,82300,33437667.7032
2026-06-16 14:10:00,406.290009,406.329987,405.859985,405.950012,73700,29918515.8997
2026-06-16 14:11:00,406.0,406.089996,405.959991,405.970001,59700,24236409.0729
2026-06-16 14:12:00,405.980011,405.980011,405.73999,405.859985,96900,39327832.5806
2026-06-16 14:13:00,405.910004,405.929993,405.779999,405.829987,67000,27190609.1003
2026-06-16 14:14:00,405.839996,405.890015,405.820007,405.820007,85800,34819356.6284
2026-06-16 14:15:00,405.820007,405.859985,405.799988,405.859985,50900,20658273.2544
2026-06-16 14:16:00,405.839996,405.850006,405.660004,405.679993,131200,53225215.0391
2026-06-16 14:17:00,405.649994,405.660004,405.600006,405.609985,69400,28149332.9834
2026-06-16 14:18:00,405.609985,405.73999,405.609985,405.619995,78700,31922293.6157
2026-06-16 14:19:00,405.630005,405.679993,405.600006,405.670013,69500,28194065.9332
2026-06-16 14:20:00,405.670013,405.670013,405.380005,405.380005,86700,35146446.4233
2026-06-16 14:21:00,405.380005,405.600006,405.369995,405.600006,76800,31150080.4688
2026-06-16 14:22:00,405.570007,405.570007,405.220001,405.220001,125300,50774066.153
2026-06-16 14:23:00,405.299988,405.299988,405.109985,405.109985,60600,24549665.1123
2026-06-16 14:24:00,405.109985,405.109985,404.899994,404.899994,222200,89968778.6438
2026-06-16 14:25:00,404.890015,404.890015,404.649994,404.649994,6800,2751619.9585
2026-06-16 14:26:00,404.640015,404.640015,404.549988,404.640015,92000,37226881.3477
2026-06-16 14:27:00,404.640015,404.640015,404.570007,404.609985,89800,36333976.6846
2026-06-16 14:28:00,404.609985,404.630005,404.410004,404.410004,104200,42139522.3816
2026-06-16 14:29:00,404.410004,404.480011,404.390015,404.470001,78100,31589107.0953
2026-06-16 14:30:00,404.480011,404.570007,404.459991,404.570007,77604,31396250.8484
2026-06-16 14:31:00,404.559998,404.809998,404.459991,404.779999,92196,37319096.7675
2026-06-16 14:32:00,404.670013,404.700012,404.420013,404.470001,101100,40891917.1234
2026-06-16 14:33:00,404.440002,404.470001,404.369995,404.369995,102400,41407487.5
2026-06-16 14:34:00,404.359985,404.359985,404.01001,404.01001,153100,61853932.4951
2026-06-16 14:35:00,404.01001,404.109985,404.0,404.0,149100,60236400.0
2026-06-16 14:36:00,404.0,404.0,403.700012,403.709991,70300,28380812.3993
2026-06-16 14:37:00,403.76001,404.049988,403.76001,403.820007,116900,47206558.8562
2026-06-16 14:38:00,403.850006,403.850006,403.700012,403.700012,79900,32255630.9753
2026-06-16 14:39:00,403.720001,403.75,403.619995,403.619995,97500,39352949.5239
2026-06-16 14:40:00,403.619995,403.640015,403.339996,403.640015,124100,50091725.8179
2026-06-16 14:41:00,403.76001,403.929993,403.76001,403.809998,145400,58713973.645
2026-06-16 14:42:00,403.829987,403.890015,403.730011,403.809998,80300,32425942.804
2026-06-16 14:43:00,403.779999,403.779999,403.5,403.51001,98400,39705384.9609
2026-06-16 14:44:00,403.540009,403.540009,403.23999,403.5,128277,51759769.5
2026-06-16 14:45:00,403.549988,403.910004,403.549988,403.910004,104002,42007448.2009
2026-06-16 14:46:00,403.98999,404.160004,403.98999,404.160004,120800,48822528.4424
2026-06-16 14:47:00,404.160004,404.160004,403.779999,403.779999,164400,66381431.7993
2026-06-16 14:48:00,403.779999,403.779999,403.480011,403.480011,143600,57939729.5776
2026-06-16 14:49:00,403.450012,403.609985,403.440002,403.600006,118900,47988040.7257
2026-06-16 14:50:00,403.5,403.859985,403.5,403.809998,112700,45509386.7249
2026-06-16 14:51:00,403.809998,403.809998,403.649994,403.649994,141700,57197204.1351
2026-06-16 14:52:00,403.679993,403.859985,403.600006,403.649994,144100,58165964.1205
2026-06-16 14:53:00,403.579987,403.630005,403.480011,403.48999,158200,63832116.4551
2026-06-16 14:54:00,403.480011,403.519989,403.459991,403.48999,143500,57900813.5986
2026-06-16 14:55:00,403.480011,403.5,403.25,403.25,194500,78432125.0
2026-06-16 14:56:00,403.25,404.079987,403.25,404.079987,128090,51758605.48
2026-06-16 14:57:00,404.089996,404.089996,404.089996,404.089996,0,0.0
2026-06-16 14:58:00,404.089996,404.089996,404.089996,404.089996,0,0.0
2026-06-16 14:59:00,404.089996,404.089996,404.089996,404.089996,0,0.0
