ts,open,high,low,close,volume,amount
2026-06-18 10:31:00,396.56,396.56,396.33,396.36,112800,44721704.0
2026-06-18 10:32:00,396.36,396.36,396.0,396.0,231500,91693786.0
2026-06-18 10:33:00,396.0,396.01,395.87,395.88,256300,101481765.0
2026-06-18 10:34:00,395.88,395.88,395.68,395.74,103600,41001286.0
2026-06-18 10:35:00,395.72,395.84,395.72,395.8,114100,45158646.0
2026-06-18 10:36:00,395.73,395.73,395.0,395.01,214400,84757192.0
2026-06-18 10:37:00,395.01,395.06,395.0,395.06,166000,65588050.0
2026-06-18 10:38:00,395.05,395.3,395.05,395.15,76200,30107501.0
2026-06-18 10:39:00,395.16,395.16,395.0,395.0,226300,89387566.0
2026-06-18 10:40:00,395.01,395.01,394.58,394.59,102600,40502982.0
2026-06-18 10:41:00,394.58,394.87,394.55,394.68,85000,33550230.0
2026-06-18 10:42:00,394.65,394.65,394.0,394.03,186200,73398975.0
2026-06-18 10:43:00,394.01,394.01,393.38,393.41,177200,69779028.0
2026-06-18 10:44:00,393.39,393.69,393.33,393.6,129500,50960774.0
2026-06-18 10:45:00,393.6,393.63,393.41,393.41,81700,32153473.0
2026-06-18 10:46:00,393.41,393.41,393.21,393.23,101000,39723938.0
2026-06-18 10:47:00,393.26,393.37,393.26,393.37,105300,41401405.0
2026-06-18 10:48:00,393.28,393.31,393.0,393.0,187200,73604026.0
2026-06-18 10:49:00,393.01,393.31,393.0,393.06,124200,48822368.0
2026-06-18 10:50:00,393.0,393.06,392.88,392.92,138500,54414813.0
2026-06-18 10:51:00,392.86,392.86,392.53,392.55,86700,34047525.0
2026-06-18 10:52:00,392.52,392.86,392.23,392.35,143700,56406633.0
2026-06-18 10:53:00,392.23,392.3,392.2,392.28,84200,33028017.0
2026-06-18 10:54:00,392.27,392.38,392.27,392.36,82900,32522519.0
2026-06-18 10:55:00,392.36,392.53,392.36,392.5,59900,23499239.0
2026-06-18 10:56:00,392.46,392.55,392.34,392.34,177500,69662345.0
2026-06-18 10:57:00,392.31,392.31,391.7,391.8,244300,95782247.0
2026-06-18 10:58:00,391.73,391.73,391.12,391.13,101900,39882840.0
2026-06-18 10:59:00,391.13,391.15,390.54,390.7,264100,103249168.0
2026-06-18 11:00:00,390.7,390.97,390.7,390.9,136300,53253397.0
2026-06-18 11:01:00,390.9,391.5,390.9,391.41,147900,57872247.0
2026-06-18 11:02:00,391.41,391.91,391.2,391.91,97200,38069855.0
2026-06-18 11:03:00,391.92,391.96,391.48,391.52,96600,37828959.0
2026-06-18 11:04:00,391.53,391.8,391.53,391.63,60500,23694547.0
2026-06-18 11:05:00,391.7,391.97,391.7,391.97,70400,27571267.0
2026-06-18 11:06:00,391.98,392.0,391.59,391.59,104900,41117327.0
2026-06-18 11:07:00,391.6,391.69,391.01,391.01,95600,37436111.0
2026-06-18 11:08:00,391.0,391.02,390.69,390.69,125700,49138959.0
2026-06-18 11:09:00,390.68,390.68,390.52,390.57,86100,33630491.0
2026-06-18 11:10:00,390.51,390.51,390.33,390.36,147000,57395992.0
2026-06-18 11:11:00,390.33,390.4,390.2,390.22,107500,41956885.0
2026-06-18 11:12:00,390.22,390.22,390.09,390.09,88100,34371738.0
2026-06-18 11:13:00,390.0,390.02,390.0,390.01,431800,168405069.0
2026-06-18 11:14:00,390.0,390.01,389.92,389.98,88000,34318085.0
2026-06-18 11:15:00,389.99,390.01,389.99,390.0,69900,27260730.0
2026-06-18 11:16:00,390.01,390.55,390.01,390.09,146100,57025949.0
2026-06-18 11:17:00,390.13,390.43,390.0,390.0,115200,44948209.0
2026-06-18 11:18:00,389.99,390.06,389.99,390.06,75100,29288724.0
2026-06-18 11:19:00,390.05,390.13,389.96,390.13,164400,64124222.0
2026-06-18 11:20:00,390.07,390.57,390.07,390.56,57500,22448195.0
2026-06-18 11:21:00,390.6,391.02,390.6,391.02,77600,30325991.0
2026-06-18 11:22:00,391.06,391.71,391.06,391.54,79700,31202826.0
2026-06-18 11:23:00,391.47,391.47,390.94,391.0,56000,21900370.0
2026-06-18 11:24:00,391.0,391.01,390.69,390.69,37500,14658888.0
2026-06-18 11:25:00,390.6,390.99,390.5,390.98,52600,20565692.0
2026-06-18 11:26:00,390.99,391.02,390.52,390.52,41500,16221927.0
2026-06-18 11:27:00,390.57,390.59,390.41,390.44,45500,17766957.0
2026-06-18 11:28:00,390.44,390.44,390.09,390.09,48000,18719316.0
2026-06-18 11:29:00,390.11,390.11,390.01,390.1,60400,23571217.0
2026-06-18 11:30:00,390.1,390.32,390.02,390.22,48300,18827708.0
2026-06-18 13:01:00,390.31,391.53,390.3,390.3,256100,100059682.0
2026-06-18 13:02:00,390.3,391.03,390.3,391.0,84900,33164443.0
2026-06-18 13:03:00,390.9,392.0,390.9,392.0,53400,20892484.0
2026-06-18 13:04:00,392.0,392.55,391.5,392.51,119300,46759396.0
2026-06-18 13:05:00,392.55,393.7,392.55,393.63,166400,65382499.0
2026-06-18 13:06:00,393.38,394.49,393.38,394.07,207000,81546792.0
2026-06-18 13:07:00,393.8,394.15,393.71,393.71,128600,50673363.0
2026-06-18 13:08:00,393.7,393.7,393.09,393.31,76800,30205133.0
2026-06-18 13:09:00,393.22,393.6,393.22,393.6,64100,25218175.0
2026-06-18 13:10:00,393.6,393.72,393.13,393.13,55900,21998691.0
2026-06-18 13:11:00,393.07,393.82,393.0,393.82,102300,40229034.0
2026-06-18 13:12:00,393.89,394.64,393.82,394.49,88300,34812495.0
2026-06-18 13:13:00,394.08,394.21,393.7,393.8,80500,31734413.0
2026-06-18 13:14:00,393.81,394.01,393.79,393.9,51100,20127670.0
2026-06-18 13:15:00,393.95,393.96,393.4,393.95,81600,32117094.0
2026-06-18 13:16:00,393.84,395.37,393.84,395.13,244800,96669003.0
2026-06-18 13:17:00,395.12,395.45,395.0,395.36,106800,42211489.0
2026-06-18 13:18:00,395.48,395.5,395.02,395.07,76200,30119038.0
2026-06-18 13:19:00,395.24,395.25,394.82,394.82,71400,28208604.0
2026-06-18 13:20:00,394.82,394.82,394.19,394.43,64000,25243948.0
2026-06-18 13:21:00,394.33,394.65,394.29,394.29,79100,31202096.0
2026-06-18 13:22:00,394.3,394.81,394.3,394.6,79500,31357301.0
2026-06-18 13:23:00,394.67,394.67,394.27,394.5,203400,80216829.0
2026-06-18 13:24:00,394.41,395.15,394.41,394.58,116400,45944389.0
2026-06-18 13:25:00,394.68,394.85,394.0,394.85,75700,29869855.0
2026-06-18 13:26:00,394.84,395.24,394.59,394.98,102300,40393865.0
2026-06-18 13:27:00,394.67,395.21,394.66,395.18,75800,29942855.0
2026-06-18 13:28:00,395.22,395.67,395.22,395.66,168000,66448822.0
2026-06-18 13:29:00,395.66,395.66,395.2,395.3,90100,35624770.0
2026-06-18 13:30:00,395.27,395.78,395.21,395.51,116500,46062924.0
2026-06-18 13:31:00,395.52,395.55,395.3,395.4,85700,33893564.0
2026-06-18 13:32:00,395.44,395.73,395.4,395.4,128300,50748767.0
2026-06-18 13:33:00,395.38,395.54,395.31,395.51,75000,29653857.0
2026-06-18 13:34:00,395.54,395.95,395.52,395.95,82800,32761302.0
2026-06-18 13:35:00,395.99,396.5,395.91,395.91,186600,73922401.0
2026-06-18 13:36:00,395.87,395.87,395.15,395.15,112400,44430648.0
2026-06-18 13:37:00,395.31,395.31,394.93,394.93,115800,45753304.0
2026-06-18 13:38:00,394.94,394.94,394.54,394.8,79400,31334831.0
2026-06-18 13:39:00,394.71,394.85,394.49,394.49,57800,22814595.0
2026-06-18 13:40:00,394.46,394.49,394.02,394.06,148700,58610201.0
2026-06-18 13:41:00,394.02,394.23,394.02,394.05,134600,53042974.0
2026-06-18 13:42:00,394.08,395.2,394.08,395.2,100300,39611645.0
2026-06-18 13:43:00,395.29,395.29,395.0,395.01,83000,32794321.0
2026-06-18 13:44:00,395.01,395.03,394.37,394.52,72000,28422641.0
2026-06-18 13:45:00,394.32,394.97,394.08,394.6,91300,36015391.0
2026-06-18 13:46:00,394.5,394.7,394.45,394.54,93000,36691495.0
2026-06-18 13:47:00,395.0,395.61,394.61,395.61,105800,41797754.0
2026-06-18 13:48:00,395.62,396.04,394.41,394.41,101000,39952083.0
2026-06-18 13:49:00,394.4,394.48,394.03,394.03,69300,27328117.0
2026-06-18 13:50:00,394.03,394.03,393.48,393.5,129100,50847635.0
2026-06-18 13:51:00,393.51,393.56,393.31,393.48,71900,28290420.0
2026-06-18 13:52:00,393.57,394.01,393.57,393.86,75300,29652195.0
2026-06-18 13:53:00,393.79,393.86,393.4,393.6,98000,38565192.0
2026-06-18 13:54:00,393.64,393.81,393.58,393.7,96300,37901953.0
2026-06-18 13:55:00,393.61,393.71,393.48,393.64,138200,54392090.0
2026-06-18 13:56:00,393.53,393.77,393.5,393.67,89700,35313800.0
2026-06-18 13:57:00,393.76,393.76,393.3,393.3,103100,40571771.0
2026-06-18 13:58:00,393.62,393.74,393.48,393.74,83000,32666650.0
2026-06-18 13:59:00,393.76,393.77,393.57,393.6,55000,21651279.0
2026-06-18 14:00:00,393.69,393.93,393.61,393.61,76000,29921515.0
2026-06-18 14:01:00,393.6,393.98,393.6,393.98,55400,21816728.0
2026-06-18 14:02:00,394.05,394.41,393.74,393.74,73900,29125777.0
2026-06-18 14:03:00,393.64,393.64,393.32,393.32,101200,39826310.0
2026-06-18 14:04:00,393.3,393.3,392.71,392.84,187500,73673382.0
2026-06-18 14:05:00,392.95,392.95,392.88,392.88,53600,21058681.0
2026-06-18 14:06:00,392.88,393.11,392.56,392.89,121400,47679623.0
2026-06-18 14:07:00,393.18,393.25,392.56,392.56,224300,88082384.0
2026-06-18 14:08:00,392.65,392.65,392.1,392.1,88400,34684756.0
2026-06-18 14:09:00,392.11,392.49,392.11,392.43,78900,30956381.0
2026-06-18 14:10:00,392.65,393.65,392.65,393.5,101200,39770209.0
2026-06-18 14:11:00,393.5,393.5,393.11,393.29,80500,31658967.0
2026-06-18 14:12:00,393.17,393.27,392.86,393.09,68100,26764244.0
2026-06-18 14:13:00,393.08,393.48,393.05,393.36,71700,28195355.0
2026-06-18 14:14:00,393.37,393.64,393.17,393.56,48100,18922709.0
2026-06-18 14:15:00,393.42,393.7,393.42,393.66,68400,26917813.0
2026-06-18 14:16:00,393.65,393.96,393.62,393.96,70400,27716963.0
2026-06-18 14:17:00,393.91,393.92,393.19,393.19,93600,36846184.0
2026-06-18 14:18:00,393.15,393.22,392.98,393.0,85300,33532037.0
2026-06-18 14:19:00,392.96,393.17,392.91,392.97,107100,42094001.0
2026-06-18 14:20:00,392.98,393.13,392.87,392.9,106900,42008033.0
2026-06-18 14:21:00,392.93,393.11,392.88,392.88,84300,33129055.0
2026-06-18 14:22:00,392.9,393.28,392.88,393.01,89000,34978386.0
2026-06-18 14:23:00,393.01,393.03,392.63,392.66,128400,50437664.0
2026-06-18 14:24:00,392.65,392.79,392.64,392.78,72700,28551332.0
2026-06-18 14:25:00,392.88,393.09,392.88,392.99,104800,41181249.0
2026-06-18 14:26:00,393.01,393.01,392.73,392.73,77900,30606327.0
2026-06-18 14:27:00,392.79,392.89,392.79,392.84,80900,31778443.0
2026-06-18 14:28:00,392.85,392.86,392.51,392.51,79300,31147294.0
2026-06-18 14:29:00,392.5,392.72,392.48,392.67,122500,48083492.0
2026-06-18 14:30:00,392.64,392.75,392.5,392.5,69100,27132217.0
2026-06-18 14:31:00,392.56,393.14,392.56,393.14,88900,34903527.0
2026-06-18 14:32:00,393.12,393.65,393.12,393.65,73700,28988332.0
2026-06-18 14:33:00,393.68,393.76,393.42,393.45,112900,44447749.0
2026-06-18 14:34:00,393.4,393.56,393.11,393.48,75700,29772800.0
2026-06-18 14:35:00,393.4,393.4,392.66,392.8,87500,34379968.0
2026-06-18 14:36:00,392.79,392.87,392.79,392.8,80000,31425562.0
2026-06-18 14:37:00,392.68,392.68,392.38,392.39,212700,83471714.0
2026-06-18 14:38:00,392.39,392.46,392.35,392.44,93200,36555275.0
2026-06-18 14:39:00,392.44,392.44,392.11,392.11,98400,38595697.0
2026-06-18 14:40:00,392.1,392.1,391.88,391.89,163400,64053756.0
2026-06-18 14:41:00,391.88,392.82,391.88,392.82,152400,59777686.0
2026-06-18 14:42:00,392.84,393.1,392.84,392.9,89500,35165999.0
2026-06-18 14:43:00,392.94,392.94,392.45,392.78,76600,30089235.0
2026-06-18 14:44:00,392.82,393.48,392.82,393.48,79300,31162473.0
2026-06-18 14:45:00,393.45,393.9,393.41,393.63,92100,36255419.0
2026-06-18 14:46:00,393.72,393.76,393.51,393.51,76900,30271853.0
2026-06-18 14:47:00,393.41,393.51,393.01,393.26,132500,52098168.0
2026-06-18 14:48:00,393.22,393.26,392.92,393.26,103400,40627186.0
2026-06-18 14:49:00,393.26,393.5,392.98,393.27,155600,61169579.0
2026-06-18 14:50:00,393.15,393.5,393.08,393.29,108000,42461775.0
2026-06-18 14:51:00,393.28,393.33,393.27,393.27,96700,38030224.0
2026-06-18 14:52:00,393.27,393.65,393.27,393.52,120800,47532438.0
2026-06-18 14:53:00,393.53,393.59,393.52,393.53,84700,33333142.0
2026-06-18 14:54:00,393.85,394.4,393.85,394.11,164400,64764680.0
2026-06-18 14:55:00,394.07,394.11,394.0,394.0,151700,59778741.0
2026-06-18 14:56:00,393.99,394.0,393.87,393.91,91200,35925800.0
2026-06-18 14:57:00,393.95,394.0,393.87,393.9,158400,62402306.0
2026-06-18 14:58:00,393.9,393.9,393.9,393.9,1600,630238.0
2026-06-18 15:00:00,393.9,393.9,391.55,391.55,778900,304959888.0
