ts,open,high,low,close,volume,amount
2026-06-18 10:33:00,10.58,10.58,10.57,10.57,611000,6461469.0
2026-06-18 10:34:00,10.58,10.58,10.57,10.58,200000,2115280.0
2026-06-18 10:35:00,10.58,10.58,10.58,10.58,275700,2916328.0
2026-06-18 10:36:00,10.58,10.58,10.57,10.58,526200,5563730.0
2026-06-18 10:37:00,10.57,10.58,10.56,10.58,657200,6946989.0
2026-06-18 10:38:00,10.58,10.58,10.56,10.58,429800,4544174.0
2026-06-18 10:39:00,10.57,10.59,10.57,10.58,808400,8552273.0
2026-06-18 10:40:00,10.58,10.59,10.58,10.58,241300,2554616.0
2026-06-18 10:41:00,10.59,10.6,10.59,10.6,371000,3929657.0
2026-06-18 10:42:00,10.59,10.6,10.59,10.6,299600,3173099.0
2026-06-18 10:43:00,10.59,10.6,10.59,10.59,268600,2845586.0
2026-06-18 10:44:00,10.59,10.6,10.59,10.59,136400,1445096.0
2026-06-18 10:45:00,10.6,10.6,10.59,10.6,266800,2826197.0
2026-06-18 10:46:00,10.6,10.6,10.58,10.59,280500,2969957.0
2026-06-18 10:47:00,10.59,10.59,10.57,10.58,657800,6958377.0
2026-06-18 10:48:00,10.57,10.58,10.56,10.57,752200,7948386.0
2026-06-18 10:49:00,10.56,10.57,10.56,10.56,284700,3006994.0
2026-06-18 10:50:00,10.57,10.57,10.52,10.54,2742000,28924908.0
2026-06-18 10:51:00,10.55,10.56,10.54,10.55,996300,10505087.0
2026-06-18 10:52:00,10.54,10.56,10.54,10.55,550300,5804386.0
2026-06-18 10:53:00,10.56,10.56,10.55,10.56,217700,2298292.0
2026-06-18 10:54:00,10.56,10.56,10.55,10.56,180000,1899435.0
2026-06-18 10:55:00,10.55,10.56,10.55,10.55,392600,4145482.0
2026-06-18 10:56:00,10.55,10.57,10.55,10.56,197800,2088673.0
2026-06-18 10:57:00,10.56,10.57,10.56,10.57,387200,4092221.0
2026-06-18 10:58:00,10.58,10.58,10.56,10.56,434500,4591033.0
2026-06-18 10:59:00,10.56,10.57,10.56,10.56,163700,1729129.0
2026-06-18 11:00:00,10.56,10.58,10.56,10.58,575800,6086720.0
2026-06-18 11:01:00,10.58,10.59,10.57,10.58,256600,2714752.0
2026-06-18 11:02:00,10.58,10.58,10.56,10.56,474900,5018370.0
2026-06-18 11:03:00,10.55,10.56,10.55,10.56,181200,1912131.0
2026-06-18 11:04:00,10.56,10.57,10.55,10.56,343000,3623008.0
2026-06-18 11:05:00,10.57,10.57,10.56,10.56,365000,3854935.0
2026-06-18 11:06:00,10.55,10.56,10.55,10.56,116300,1227677.0
2026-06-18 11:07:00,10.56,10.56,10.55,10.55,276100,2914156.0
2026-06-18 11:08:00,10.55,10.56,10.55,10.55,598700,6316688.0
2026-06-18 11:09:00,10.55,10.55,10.54,10.55,252700,2664719.0
2026-06-18 11:10:00,10.54,10.55,10.54,10.55,403500,4254132.0
2026-06-18 11:11:00,10.55,10.55,10.54,10.55,934800,9852718.0
2026-06-18 11:12:00,10.54,10.55,10.54,10.54,225900,2380785.0
2026-06-18 11:13:00,10.53,10.56,10.53,10.56,1069400,11278887.0
2026-06-18 11:14:00,10.56,10.56,10.55,10.56,166300,1755007.0
2026-06-18 11:15:00,10.56,10.57,10.55,10.56,174600,1843927.0
2026-06-18 11:16:00,10.56,10.56,10.55,10.55,277500,2929475.0
2026-06-18 11:17:00,10.56,10.56,10.55,10.55,241200,2546681.0
2026-06-18 11:18:00,10.56,10.56,10.55,10.56,309400,3266886.0
2026-06-18 11:19:00,10.56,10.56,10.55,10.55,174600,1843348.0
2026-06-18 11:20:00,10.55,10.56,10.55,10.56,171000,1804551.0
2026-06-18 11:21:00,10.55,10.56,10.55,10.55,333500,3519257.0
2026-06-18 11:22:00,10.55,10.56,10.55,10.55,192100,2026855.0
2026-06-18 11:23:00,10.55,10.55,10.54,10.54,564300,5949627.0
2026-06-18 11:24:00,10.55,10.56,10.54,10.55,216000,2278341.0
2026-06-18 11:25:00,10.56,10.56,10.55,10.56,81200,856971.0
2026-06-18 11:26:00,10.55,10.56,10.55,10.56,302900,3195649.0
2026-06-18 11:27:00,10.55,10.56,10.55,10.55,138200,1458437.0
2026-06-18 11:28:00,10.55,10.56,10.55,10.56,147200,1553168.0
2026-06-18 11:29:00,10.56,10.56,10.55,10.56,346600,3659022.0
2026-06-18 11:30:00,10.55,10.57,10.55,10.56,175200,1849427.0
2026-06-18 13:01:00,10.56,10.57,10.55,10.56,1144500,12084176.0
2026-06-18 13:02:00,10.56,10.57,10.55,10.57,448800,4740055.0
2026-06-18 13:03:00,10.57,10.58,10.57,10.57,111700,1181622.0
2026-06-18 13:04:00,10.58,10.58,10.57,10.57,159200,1683492.0
2026-06-18 13:05:00,10.57,10.58,10.57,10.57,206300,2181395.0
2026-06-18 13:06:00,10.58,10.58,10.57,10.58,357200,3778790.0
2026-06-18 13:07:00,10.58,10.58,10.57,10.58,257200,2720677.0
2026-06-18 13:08:00,10.58,10.59,10.57,10.57,441700,4672848.0
2026-06-18 13:09:00,10.58,10.59,10.58,10.59,221500,2344674.0
2026-06-18 13:10:00,10.59,10.59,10.58,10.58,82400,872343.0
2026-06-18 13:11:00,10.59,10.59,10.58,10.59,224600,2378067.0
2026-06-18 13:12:00,10.59,10.59,10.58,10.59,230600,2440124.0
2026-06-18 13:13:00,10.59,10.59,10.58,10.58,222200,2351109.0
2026-06-18 13:14:00,10.58,10.59,10.58,10.59,211800,2242218.0
2026-06-18 13:15:00,10.59,10.59,10.57,10.58,260800,2759607.0
2026-06-18 13:16:00,10.58,10.59,10.57,10.57,403700,4268785.0
2026-06-18 13:17:00,10.57,10.58,10.56,10.57,289100,3056128.0
2026-06-18 13:18:00,10.57,10.57,10.56,10.56,236200,2495997.0
2026-06-18 13:19:00,10.57,10.58,10.56,10.57,201900,2134459.0
2026-06-18 13:20:00,10.57,10.58,10.57,10.58,85600,905147.0
2026-06-18 13:21:00,10.58,10.58,10.57,10.58,137800,1457331.0
2026-06-18 13:22:00,10.58,10.58,10.57,10.58,103200,1091145.0
2026-06-18 13:23:00,10.57,10.58,10.56,10.57,485700,5133604.0
2026-06-18 13:24:00,10.57,10.58,10.57,10.58,249900,2642275.0
2026-06-18 13:25:00,10.57,10.58,10.56,10.56,184400,1949406.0
2026-06-18 13:26:00,10.57,10.57,10.56,10.56,249400,2635039.0
2026-06-18 13:27:00,10.56,10.57,10.56,10.57,66000,697423.0
2026-06-18 13:28:00,10.57,10.57,10.56,10.56,157700,1665818.0
2026-06-18 13:29:00,10.56,10.57,10.56,10.57,330100,3486476.0
2026-06-18 13:30:00,10.56,10.57,10.56,10.56,113600,1199821.0
2026-06-18 13:31:00,10.56,10.57,10.55,10.55,211500,2233319.0
2026-06-18 13:32:00,10.57,10.57,10.55,10.56,223200,2356690.0
2026-06-18 13:33:00,10.56,10.57,10.56,10.56,138200,1459811.0
2026-06-18 13:34:00,10.56,10.57,10.56,10.57,142800,1508321.0
2026-06-18 13:35:00,10.57,10.59,10.56,10.58,670100,7084965.0
2026-06-18 13:36:00,10.58,10.58,10.57,10.57,74000,782488.0
2026-06-18 13:37:00,10.58,10.58,10.57,10.57,92800,981504.0
2026-06-18 13:38:00,10.58,10.58,10.57,10.58,145800,1541943.0
2026-06-18 13:39:00,10.58,10.58,10.57,10.58,67800,717123.0
2026-06-18 13:40:00,10.58,10.58,10.57,10.57,122700,1297631.0
2026-06-18 13:41:00,10.58,10.58,10.57,10.58,95800,1013070.0
2026-06-18 13:42:00,10.57,10.58,10.57,10.57,124600,1317371.0
2026-06-18 13:43:00,10.58,10.58,10.56,10.57,459300,4854436.0
2026-06-18 13:44:00,10.57,10.57,10.56,10.57,98700,1042972.0
2026-06-18 13:45:00,10.57,10.57,10.56,10.57,216100,2283818.0
2026-06-18 13:46:00,10.58,10.58,10.57,10.58,77100,815268.0
2026-06-18 13:47:00,10.58,10.58,10.57,10.58,71000,750656.0
2026-06-18 13:48:00,10.58,10.58,10.57,10.58,68500,724275.0
2026-06-18 13:49:00,10.58,10.58,10.57,10.58,293200,3099351.0
2026-06-18 13:50:00,10.57,10.58,10.56,10.57,176000,1860309.0
2026-06-18 13:51:00,10.57,10.58,10.57,10.57,144100,1523199.0
2026-06-18 13:52:00,10.57,10.58,10.57,10.57,105400,1114259.0
2026-06-18 13:53:00,10.58,10.58,10.57,10.58,108500,1147636.0
2026-06-18 13:54:00,10.58,10.58,10.57,10.57,186900,1975801.0
2026-06-18 13:55:00,10.57,10.58,10.56,10.56,360500,3810375.0
2026-06-18 13:56:00,10.57,10.58,10.57,10.57,128400,1357418.0
2026-06-18 13:57:00,10.58,10.58,10.57,10.57,167100,1766447.0
2026-06-18 13:58:00,10.57,10.58,10.57,10.58,63900,675589.0
2026-06-18 13:59:00,10.57,10.58,10.56,10.57,252700,2670452.0
2026-06-18 14:00:00,10.56,10.57,10.56,10.57,154400,1630654.0
2026-06-18 14:01:00,10.56,10.57,10.56,10.56,383700,4054289.0
2026-06-18 14:02:00,10.57,10.57,10.56,10.57,331700,3503010.0
2026-06-18 14:03:00,10.56,10.57,10.56,10.57,151000,1595123.0
2026-06-18 14:04:00,10.56,10.57,10.56,10.56,155900,1647262.0
2026-06-18 14:05:00,10.57,10.57,10.56,10.57,158100,1670209.0
2026-06-18 14:06:00,10.56,10.57,10.56,10.56,88100,930782.0
2026-06-18 14:07:00,10.56,10.57,10.55,10.55,1082900,11436427.0
2026-06-18 14:08:00,10.56,10.56,10.55,10.56,372200,3927880.0
2026-06-18 14:09:00,10.55,10.56,10.54,10.55,1131600,11938287.0
2026-06-18 14:10:00,10.54,10.55,10.54,10.54,732800,7725280.0
2026-06-18 14:11:00,10.55,10.55,10.54,10.55,201900,2128758.0
2026-06-18 14:12:00,10.55,10.55,10.54,10.55,185800,1958726.0
2026-06-18 14:13:00,10.55,10.55,10.54,10.55,273500,2883859.0
2026-06-18 14:14:00,10.54,10.55,10.54,10.54,220200,2321716.0
2026-06-18 14:15:00,10.55,10.55,10.54,10.54,357800,3772436.0
2026-06-18 14:16:00,10.55,10.55,10.54,10.54,263100,2774438.0
2026-06-18 14:17:00,10.54,10.55,10.54,10.54,247900,2613882.0
2026-06-18 14:18:00,10.54,10.55,10.54,10.55,287100,3027788.0
2026-06-18 14:19:00,10.54,10.55,10.54,10.54,154400,1628157.0
2026-06-18 14:20:00,10.54,10.55,10.54,10.55,313300,3304316.0
2026-06-18 14:21:00,10.55,10.55,10.54,10.55,372300,3927053.0
2026-06-18 14:22:00,10.55,10.55,10.54,10.55,411400,4339834.0
2026-06-18 14:23:00,10.55,10.55,10.54,10.54,157300,1658458.0
2026-06-18 14:24:00,10.54,10.55,10.54,10.54,198100,2088803.0
2026-06-18 14:25:00,10.54,10.55,10.54,10.54,236300,2491412.0
2026-06-18 14:26:00,10.55,10.55,10.54,10.54,181800,1916688.0
2026-06-18 14:27:00,10.54,10.55,10.54,10.54,845600,8913074.0
2026-06-18 14:28:00,10.54,10.54,10.53,10.54,712400,7508308.0
2026-06-18 14:29:00,10.53,10.54,10.53,10.54,173000,1822873.0
2026-06-18 14:30:00,10.54,10.55,10.53,10.54,265800,2801210.0
2026-06-18 14:31:00,10.55,10.55,10.54,10.55,177900,1875525.0
2026-06-18 14:32:00,10.54,10.55,10.54,10.54,200000,2108463.0
2026-06-18 14:33:00,10.54,10.55,10.54,10.55,205200,2163443.0
2026-06-18 14:34:00,10.54,10.55,10.54,10.55,182500,1924046.0
2026-06-18 14:35:00,10.55,10.55,10.54,10.54,236200,2490525.0
2026-06-18 14:36:00,10.54,10.55,10.54,10.55,206000,2171783.0
2026-06-18 14:37:00,10.55,10.55,10.54,10.55,196500,2072023.0
2026-06-18 14:38:00,10.54,10.55,10.54,10.55,279200,2944020.0
2026-06-18 14:39:00,10.55,10.55,10.54,10.55,181800,1917431.0
2026-06-18 14:40:00,10.55,10.55,10.54,10.55,309700,3265631.0
2026-06-18 14:41:00,10.55,10.55,10.54,10.55,334700,3529146.0
2026-06-18 14:42:00,10.54,10.56,10.54,10.55,719000,7586331.0
2026-06-18 14:43:00,10.56,10.56,10.54,10.55,809600,8541422.0
2026-06-18 14:44:00,10.55,10.56,10.55,10.55,242400,2558122.0
2026-06-18 14:45:00,10.56,10.56,10.55,10.55,213400,2252111.0
2026-06-18 14:46:00,10.55,10.56,10.55,10.55,269600,2844864.0
2026-06-18 14:47:00,10.55,10.56,10.55,10.56,666000,7028588.0
2026-06-18 14:48:00,10.56,10.56,10.55,10.56,409400,4321819.0
2026-06-18 14:49:00,10.56,10.56,10.55,10.56,412100,4349037.0
2026-06-18 14:50:00,10.55,10.56,10.55,10.56,273500,2887100.0
2026-06-18 14:51:00,10.56,10.56,10.55,10.55,651200,6874696.0
2026-06-18 14:52:00,10.55,10.56,10.55,10.55,493300,5208540.0
2026-06-18 14:53:00,10.55,10.56,10.55,10.55,415000,4380805.0
2026-06-18 14:54:00,10.55,10.56,10.55,10.56,431400,4553871.0
2026-06-18 14:55:00,10.56,10.56,10.55,10.55,733700,7743488.0
2026-06-18 14:56:00,10.56,10.56,10.55,10.56,787200,8308843.0
2026-06-18 14:57:00,10.56,10.57,10.56,10.57,763700,8067584.0
2026-06-18 14:58:00,10.57,10.57,10.57,10.57,1800,19026.0
2026-06-18 14:59:00,10.57,10.57,10.57,10.57,0,0.0
2026-06-18 15:00:00,10.52,10.52,10.52,10.52,27826200,292731744.0
